"","symbol","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset","chr","start","end","biotype","description"
"227","AK2",0.574627561404793,0.014083373445951,14.2044798337915,0.0765889655921971,0.0475752394267377,4.84209275884775,1.28478759009454e-06,2.42795330128095e-05,0.156268331087181,1,"1",33007986,33080996,"protein_coding","adenylate kinase 2"
"228","ZNF384",0.573944691990757,0.0161975850573165,16.1909047463584,0.0397277719474481,0.0630101454453799,4.50967151691048,6.49280822861975e-06,9.78257447826261e-05,0.157921928036927,1,"12",6666477,6689572,"protein_coding","zinc finger protein 384"
"229","CALCOCO2",0.573362524112794,0.0259471400221095,25.8224986661793,0.00112631848745517,0.137661223975278,3.55946359617797,0.00037161303852784,0.00287686947804137,0.19186374928267,1,"17",48831018,48868228,"protein_coding","calcium binding and coiled-coil domain 2"
"230","RAB27A",0.573070694475572,0.0170180340928505,16.9399731259638,0.0307402395346368,0.0683196961024302,4.3929221360169,1.1183719053065e-05,0.000153862142374413,0.219009719935336,1,"15",55202966,55319113,"protein_coding","RAB27A, member RAS oncogene family"
"231","NME6",0.572794272080383,0.0193170998047242,19.3533304638527,0.0130800683727294,0.0866790064515485,4.12123808506046,3.76841730056476e-05,0.0004309926525047,0.235703969235746,1,"3",48290722,48301685,"protein_coding","NME/NM23 nucleoside diphosphate kinase 6"
"232","ZBTB5",0.571151056432394,0.0392069683901014,39.5501485349024,3.88485954075199e-06,0.248934661321375,2.88449209534123,0.00392045600774815,0.0195876262679668,0.146516137643268,1,"9",37438102,37465450,"protein_coding","zinc finger and BTB domain containing 5"
"233","ACSL1",0.57112988480533,0.0275542235500698,27.4532074112044,0.000590205009708307,0.150797320238188,3.44065238061696,0.000580313566783452,0.00416330398056147,0.254174095075421,1,"4",184755595,184826818,"protein_coding","acyl-CoA synthetase long chain family member 1"
"234","FOS",0.570882056732258,0.0483971414407542,49.338912884561,5.4741146679417e-08,0.325511966372204,2.59499507250911,0.00945922751023409,0.0391213638738478,0.474840548405901,1,"14",75278826,75283190,"protein_coding","Fos proto-oncogene, AP-1 transcription factor subunit"
"235","RHOQ",0.570593358095329,0.0344457816072999,34.6596090663054,3.08378554330115e-05,0.209500997966298,3.07438809784415,0.00210934836305743,0.0118079968861271,0.294128885233646,1,"2",46541806,46584688,"protein_coding","ras homolog family member Q"
"236","KIF1C",0.570521004167646,0.0289065453948117,28.9024830180673,0.000329837656487272,0.163538075436137,3.3556259301717,0.000791855957586352,0.00535600528701217,0.353948300189564,1,"17",4997950,5028401,"protein_coding","kinesin family member 1C"
"237","DCAF12",0.570011383740597,0.0418966288411953,42.0136592429985,1.34627547128425e-06,0.269656680730611,2.7847998659884,0.0053560770605412,0.0250858850825605,0.136858393638651,1,"9",34086387,34127399,"protein_coding","DDB1 and CUL4 associated factor 12"
"238","EMP1",0.569867048881641,0.0496881098514298,50.9995917312873,2.62454214190452e-08,0.338777539689474,2.55650889146557,0.0105728368982692,0.042499736841308,0.421926399995218,1,"12",13196723,13219941,"protein_coding","epithelial membrane protein 1"
"239","TJP2",0.569673863939685,0.0220825918968572,21.7863970761083,0.00532731961825135,0.106569207179454,3.83355123302524,0.000126306479411031,0.00119430976698048,0.296108252226629,1,"9",69121264,69274615,"protein_coding","tight junction protein 2"
"240","GBGT1",0.569373572618156,0.0138640257887462,14.124614378882,0.0785746551573028,0.0468209832411869,4.8356251402506,1.32727841961611e-06,2.4941550897232e-05,0.208264829319057,1,"9",133152948,133163933,"protein_coding","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)"
"241","SLC43A3",0.569241543653321,0.0315617722138746,31.6787372667921,0.00010632276434191,0.183176273598112,3.20417256181577,0.00135451265739772,0.00826684011851571,0.249549731225706,1,"11",57406954,57427580,"protein_coding","solute carrier family 43 member 3"
"242","TGIF1",0.568497693976766,0.0313663684162963,31.4747025959811,0.000115630787564552,0.181735420879365,3.20993758388289,0.00132763797561108,0.00814572200054233,0.176017633268598,1,"18",3411608,3459978,"protein_coding","TGFB induced factor homeobox 1"
"243","PDPN",0.568452830214827,0.0182034649641395,18.0444466411233,0.0208957206611198,0.0772821834126127,4.21325167359633,2.51720312496317e-05,0.000306914410964125,0.263914769741044,1,"1",13583465,13617957,"protein_coding","podoplanin"
"244","PFKFB3",0.566484312785094,0.0419360812655532,42.3510351789702,1.16353695445952e-06,0.272924963611529,2.76626616748494,0.0056702233349557,0.0262295415492698,0.293688231451841,1,"10",6144934,6254644,"protein_coding","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
"245","WASF2",0.566140480939579,0.0212541004717538,21.1065410103379,0.00686973368290107,0.100183487906619,3.88331700801287,0.000103041086029654,0.00100915344070456,0.286015408372467,1,"1",27404230,27490167,"protein_coding","WASP family member 2"
"246","SPART",0.565598949881091,0.0265762537585663,26.5954261287128,0.00083012780289491,0.14309940775466,3.46945863155282,0.000521508373203527,0.00382694673519791,0.210299628403881,1,"13",36301638,36370180,"protein_coding","spartin"
"247","GPR65",0.565168911062429,0.016476676762175,16.5022479779737,0.0357302521009564,0.0646164783165798,4.40294695364669,1.06790284071234e-05,0.000148440823981896,0.293014669398602,1,"14",88005135,88014811,"protein_coding","G protein-coupled receptor 65"
"248","YES1",0.564573415397617,0.021579033886484,21.4363827965843,0.00607425639628195,0.103427276394392,3.84330123751975,0.000121390317693759,0.0011577266625391,0.25268458485427,1,"18",721588,812546,"protein_coding","YES proto-oncogene 1, Src family tyrosine kinase"
"249","DUSP1",0.564539717550519,0.0292602425564327,29.0742720535696,0.000307720373071377,0.164497099832061,3.30031611996091,0.000965759775797048,0.00629026928063213,0.391542786547968,1,"5",172768096,172771195,"protein_coding","dual specificity phosphatase 1"
"250","FBXO5",0.562109355990333,0.0301303044568012,30.5818539341702,0.0001667251971421,0.173224680874856,3.23831471942469,0.00120238091222657,0.00750539535521957,0.233834084155014,1,"6",152970519,152983579,"protein_coding","F-box protein 5"
"251","KCNJ10",0.562058094374722,0.0269217043240436,26.8603703760433,0.000747319485441216,0.146871631973963,3.42554700721456,0.000613562751596408,0.00435940781116144,0.296917579462877,1,"1",159998651,160070483,"protein_coding","potassium inwardly rectifying channel subfamily J member 10"
"252","IL4R",0.561348994813128,0.0181927639344863,18.0273917563312,0.0210220612350362,0.0768324426517112,4.16182301170529,3.15717013394945e-05,0.000372102349629095,0.362132889911817,1,"16",27313668,27364778,"protein_coding","interleukin 4 receptor"
"253","NES",0.561034077650791,0.0165207169188809,16.5501947232338,0.0351489672736097,0.065847960389971,4.36490500676874,1.27178013042961e-05,0.000171997299018791,0.343523352395757,1,"1",156668763,156677407,"protein_coding","nestin"
"254","SOCS3",0.560520810969572,0.025037138460768,24.9705835558433,0.00157250051958407,0.129755083449912,3.54241465708251,0.000396481693105688,0.00303802458741909,0.349432399268069,1,"17",78356778,78360077,"protein_coding","suppressor of cytokine signaling 3"
"255","CDKN2C",0.560136429017991,0.0054478776366223,7.18129250968241,0.517205037035551,0,7.5889229964245,3.21964677141295e-14,4.55991417464614e-12,0.24480265264525,1,"1",50960745,50974634,"protein_coding","cyclin dependent kinase inhibitor 2C"
"256","SHMT1",0.559782048730332,0.0174244848012443,17.2722915061347,0.0273953695103501,0.0712670616220911,4.24071410054051,2.22809790746403e-05,0.000276942466869725,0.179768337351058,1,"HSCHR17_3_CTG1",88247,123941,"protein_coding","serine hydroxymethyltransferase 1"
"257","RAD51B",0.558977300580244,0.018459133038741,18.4124327247497,0.0183382728643797,0.0798200701790262,4.11422957825859,3.88474666099814e-05,0.000442312847828609,0.261121753380389,1,"14",67819779,68730218,"protein_coding","RAD51 paralog B"
"258","MAP3K6",0.5586299806853,0.016550275043393,16.5357833440568,0.0353227522271815,0.0656557479776075,4.34231807152497,1.40987220322852e-05,0.000187784075636911,0.261634509068587,1,"1",27355184,27366961,"protein_coding","mitogen-activated protein kinase kinase kinase 6"
"259","TMC6",0.558600891917648,0.0392888328778996,39.961941555039,3.25644118854226e-06,0.251231089858705,2.81816917903165,0.00482983538564707,0.0231947252354939,0.319019289492148,1,"17",78107397,78132407,"protein_coding","transmembrane channel like 6"
"260","BAG3",0.558569019473714,0.0128317352539986,13.1470239246587,0.106890107085006,0.0393293450874646,4.93099030869348,8.18137934066598e-07,1.64615551327228e-05,0.488727396019913,1,"10",119651380,119677819,"protein_coding","BAG cochaperone 3"
"261","MAP4K5",0.558306559780044,0.0363621080068837,36.6853847228558,1.31479170771467e-05,0.224058122445034,2.92784582849323,0.003413192446446,0.0174522867782219,0.225944569435308,1,"14",50418501,50561126,"protein_coding","mitogen-activated protein kinase kinase kinase kinase 5"
"262","NFIA",0.55785201740886,0.0228859037105105,22.6385043373054,0.00386073104557372,0.113067386680997,3.68752501243131,0.000226445840960876,0.0019313428650437,0.268866963810044,1,"1",60865259,61462788,"protein_coding","nuclear factor I A"
"263","DNALI1",0.557521651743445,0.0292030870356475,28.9936811998791,0.000317908732273501,0.163274316927995,3.26247623475004,0.00110443432683449,0.00701079290189036,0.29275631461118,1,"1",37556919,37566857,"protein_coding","dynein axonemal light intermediate chain 1"
"264","TIMP1",0.557311502785338,0.00782841053801457,9.31971099528543,0.316047501887032,0.0100370408975657,6.29884919081976,2.99863467390082e-10,1.70254329046222e-08,0.433455513654772,1,"X",47582408,47586789,"protein_coding","TIMP metallopeptidase inhibitor 1"
"265","CYP27A1",0.555257581538933,0.0150246885572708,15.1265384863312,0.0567311991903651,0.0544740771692409,4.52993278446171,5.90024545021883e-06,9.01328997950952e-05,0.303433782938438,1,"2",218781749,218815293,"protein_coding","cytochrome P450 family 27 subfamily A member 1"
"266","ECM2",0.555178078365347,0.0291474657434384,29.1151588468149,0.000302674670681013,0.162856320534713,3.25186051740532,0.0011465227114269,0.00722228804002485,0.372352822416667,1,"9",92493554,92536655,"protein_coding","extracellular matrix protein 2"
"267","DDR1",0.554786965223395,0.0111912147026692,11.7765003969407,0.161457919000281,0.0287142090788714,5.24430129610332,1.56875666679213e-07,4.0850167218112e-06,0.317245859197731,1,"HSCHR6_MHC_QBL_CTG1",2136143,2155326,"protein_coding","discoidin domain receptor tyrosine kinase 1"
"268","STAG1",0.554446124916411,0.0396622259302887,40.313177574778,2.80080326528062e-06,0.251005085703337,2.78401012524073,0.00536913580466458,0.0251285806991581,0.176355742747288,1,"3",136336236,136752403,"protein_coding","STAG1 cohesin complex component"
"269","TCAP",0.553889002510008,0.0112619878539495,11.8879139953783,0.156275387514062,0.0296012617466771,5.21933550832278,1.79566215230409e-07,4.56398955620021e-06,0.431363613797988,1,"17",39665349,39666554,"protein_coding","titin-cap"
"270","CCR5",0.552761573542848,0.0130256410843928,13.2916220357128,0.102201959994088,0.0402255549098556,4.84326565426811,1.27722340237391e-06,2.41544927275356e-05,0.276344909891233,1,"3",46370946,46376206,"protein_coding","C-C motif chemokine receptor 5"
"271","TRPS1",0.551844504757091,0.0191294208104348,19.0443156360258,0.0146244354279257,0.084333112145606,3.9899349183503,6.60914274051017e-05,0.000692791430443362,0.234502574567734,1,"8",115408496,115809673,"protein_coding","transcriptional repressor GATA binding 1"
"272","ITPRID2",0.551376981723188,0.0389175313526248,39.2356902565764,4.44436004346876e-06,0.243726308612267,2.79496252823294,0.00519057311906757,0.0245043112082203,0.229034511704501,1,"2",181891730,181930738,"protein_coding","ITPR interacting domain containing 2"
"273","FOXO1",0.551246194069395,0.0343498847869291,34.5288857663693,3.25720590652084e-05,0.205521981314595,2.97428760785618,0.00293669678839747,0.015461629745274,0.241449190093817,1,"13",40555667,40666641,"protein_coding","forkhead box O1"
"274","SNAPC1",0.551203686672171,0.0247232425320977,24.7988497717783,0.00168134572212038,0.127597124638345,3.50557609744387,0.000455620235175758,0.00341420536605984,0.315975617830167,1,"14",61762420,61796428,"protein_coding","small nuclear RNA activating complex polypeptide 1"
"275","CEP104",0.551167403045745,0.0466753305755363,48.4712874585579,8.02750206172258e-08,0.317268077471282,2.55117249217965,0.0107361175440368,0.0430204093917212,0.166644859118605,1,"1",3812086,3857396,"protein_coding","centrosomal protein 104"
"276","SMTN",0.551022684489515,0.0227184773388618,22.7509889062733,0.00369909963683791,0.113387614238083,3.65577844711523,0.000256402729344574,0.00213610286901347,0.308144309361832,1,"22",31064105,31104757,"protein_coding","smoothelin"
"277","IER3",0.55062719775421,0.0203243505820095,20.0797660713375,0.0100384455038452,0.0923283954465542,3.86232949265531,0.000112310949197392,0.00108329285958725,0.352669223906542,1,"HSCHR6_MHC_COX_CTG1",2222939,2224294,"protein_coding","immediate early response 3"
"278","CLN3",0.550560533420649,0.00743854358595573,9.08656340331684,0.335046315479853,0.00823224464409154,6.38353317893543,1.73048020357669e-10,1.04291091796172e-08,0.174843851335944,1,"16",28474111,28495575,"protein_coding","CLN3 lysosomal/endosomal transmembrane protein, battenin"
"279","RP2",0.550431191878494,0.0115970407545394,12.1704216299245,0.143760531694606,0.0316743479565639,5.11127731978942,3.19987848662606e-07,7.44292903828086e-06,0.31180767630123,1,"X",46837043,46882358,"protein_coding","RP2 activator of ARL3 GTPase"
"280","SERPINH1",0.550371002237133,0.0190592705680751,19.0525758901142,0.0145809860559621,0.0847443241108853,3.9865976476995,6.70275490710637e-05,0.000701151546573884,0.480449210283837,1,"11",75562056,75572783,"protein_coding","serpin family H member 1"
"281","INPP5D",0.550306651490315,0.0229350769691363,22.9594921012704,0.00341664488142338,0.115311137927383,3.63374679005751,0.000279335007802972,0.00228845180975001,0.289123896882002,1,"HG2232_PATCH",5305,153241,"protein_coding","inositol polyphosphate-5-phosphatase D"
"282","CD68",0.548840978035883,0.0228758323466646,22.8553486388111,0.00355501165426233,0.113569978745399,3.62875859140081,0.000284787394081887,0.00232918993818721,0.364525147346377,1,"17",7579491,7582111,"protein_coding","CD68 molecule"
"283","FLI1",0.548154227039993,0.021947001094781,21.9910578146834,0.00493245959790077,0.106762984528423,3.70011459637478,0.000215502131033718,0.00185288223488788,0.279472995822959,1,"11",128686535,128813267,"protein_coding","Fli-1 proto-oncogene, ETS transcription factor"
"284","CFHR3",0.548137930654337,0.0247927032972575,24.744169595247,0.00171751656434074,0.127238275772278,3.48119149937311,0.000499188455966637,0.00369185126427545,0.267205705383967,1,"1",196774813,196795407,"protein_coding","complement factor H related 3"
"285","ABLIM1",0.548124945335345,0.0217152848985058,21.5887774909101,0.00573741101366786,0.104774192886144,3.71960481831963,0.000199534728488215,0.00174024592314406,0.21714658384422,1,"10",114431110,114768061,"protein_coding","actin binding LIM protein 1"
"286","GPR4",0.547036117684518,0.0231303953136077,23.0501691892816,0.00330042847813623,0.116040194281415,3.59686778098735,0.000322072088855263,0.00257835721781628,0.446805523165482,1,"19",45589764,45602212,"protein_coding","G protein-coupled receptor 4"
"287","NFIB",0.54697355840444,0.0347961630115162,34.9146796151709,2.771241214227e-05,0.211203712420462,2.93224769771544,0.0033651823031533,0.0172612862081061,0.168496693077576,1,"9",14081843,14398983,"protein_coding","nuclear factor I B"
"288","MKNK2",0.546828253726662,0.0138970361012969,14.2205035505965,0.0761960496410658,0.0472821701327456,4.63863128679661,3.50724113795664e-06,5.75354558107649e-05,0.426204597846987,1,"19",2037465,2051244,"protein_coding","MAPK interacting serine/threonine kinase 2"
"289","ATM",0.546748559116702,0.0251366745832285,25.2648969502265,0.00140171461533346,0.132661799514326,3.44852783491849,0.00056365137193426,0.00407105095437373,0.262588205935594,1,"11",108222804,108369102,"protein_coding","ATM serine/threonine kinase"
"290","NFE2L2",0.546125397084998,0.0176080647126487,17.4864923915628,0.0254236393245873,0.0721161508445251,4.11563224031777,3.86119540560781e-05,0.000440024382991327,0.278940186715669,1,"2",177218667,177392756,"protein_coding","NFE2 like bZIP transcription factor 2"
"291","NMB",0.545616652481736,0.0188456175905076,18.7816775347268,0.0160718651503718,0.0825016847491786,3.97449934342707,7.05274567653902e-05,0.000730579624266596,0.239224316695686,1,"15",84655129,84658563,"protein_coding","neuromedin B"
"292","RND2",0.545360404049494,0.0136734996702759,13.9125198870943,0.0840742413126225,0.0451835241690713,4.66384126308328,3.10360820088285e-06,5.18821533541681e-05,0.285827105372253,1,"17",43025231,43032041,"protein_coding","Rho family GTPase 2"
"293","EVC",0.544392133967101,0.013473561412715,13.7557375048668,0.0883584169747132,0.043823501494397,4.68997619382143,2.73236836800805e-06,4.64684901972177e-05,0.185105162247234,1,"4",5711201,5814305,"protein_coding","EvC ciliary complex subunit 1"
"294","IRAK2",0.544089229855769,0.0399097281495839,41.0557308171926,2.03517469069241e-06,0.254200982982305,2.72352110126203,0.00645900893475826,0.029099172427945,0.236328745573529,1,"3",10164919,10243745,"protein_coding","interleukin 1 receptor associated kinase 2"
"295","CKS2",0.543935631674126,0.0261702077724882,26.237442525583,0.000956396275467077,0.139010532272432,3.36235778063342,0.000772799228665688,0.00524799433574171,0.465138024299483,1,"9",89311195,89316703,"protein_coding","CDC28 protein kinase regulatory subunit 2"
"296","SMG5",0.543500774210205,0.0232895321380319,23.1833125186276,0.00313669644181132,0.117394658257817,3.56139205094237,0.000368893773497581,0.00286277289734363,0.224696502104999,1,"1",156249224,156282825,"protein_coding","SMG5 nonsense mediated mRNA decay factor"
"297","RBPMS",0.543176780981378,0.00964113854516136,10.5852963854506,0.22632158132599,0.0196040739525323,5.53193457431454,3.16718047344011e-08,1.01052480362214e-06,0.261528384116376,1,"8",30384511,30572256,"protein_coding","RNA binding protein, mRNA processing factor"
"298","MYOT",0.543091009746179,0.0277013283472043,27.6076160076855,0.000554907044207784,0.153496546863882,3.26303938727475,0.00110224199659625,0.00699861898361851,0.390215159755873,1,"5",137867858,137887851,"protein_coding","myotilin"
"299","ZHX2",0.542929052302683,0.025998587192913,25.8927343957863,0.00109561731151233,0.13868062239733,3.36719453094368,0.00075937101796808,0.00517785851566157,0.228771634819099,1,"8",122781655,122974510,"protein_coding","zinc fingers and homeoboxes 2"
"300","SPR",0.542227738158942,0.00893248145828979,10.0908897554405,0.258704530846876,0.0158707833285988,5.73714291965812,9.62870028153873e-09,3.55230761616884e-07,0.369018629232848,1,"2",72887382,72892158,"protein_coding","sepiapterin reductase"
"301","CARHSP1",0.542160786970524,0.0145365411525462,14.6645199959316,0.0660064342132712,0.050668174817946,4.49673776812797,6.90040061779307e-06,0.000103161366856026,0.26008792599564,1,"16",8852942,8869012,"protein_coding","calcium regulated heat stable protein 1"
"302","BMPR1A",0.541463885557552,0.0207746901667445,20.558899878788,0.00841621617440543,0.096505549264299,3.75666282948414,0.000172194247188839,0.00154514183160334,0.196284344169253,1,"10",86755786,86932825,"protein_coding","bone morphogenetic protein receptor type 1A"
"303","FOXN3",0.541080557842403,0.0295319908024295,29.7806473803353,0.000231102651181235,0.168891957243444,3.14858604932171,0.00164062413361621,0.00962587595817676,0.209782414412511,1,"14",89124871,89619149,"protein_coding","forkhead box N3"
"304","LDLR",0.54064784833578,0.0310120955774252,31.1936482944767,0.000129778078153968,0.180692268272987,3.07007455392022,0.00214005342825385,0.0119562529139766,0.294108602098404,1,"19",11089418,11133820,"protein_coding","low density lipoprotein receptor"
"305","CERS2",0.54053414971058,0.0382893967146546,38.3747108319572,6.4182195979609e-06,0.241139567509385,2.76238288799054,0.00573811430788518,0.0264763344888537,0.239760274009616,1,"1",150960583,150975003,"protein_coding","ceramide synthase 2"
"306","SAFB2",0.539913924060042,0.0224031484369409,22.5351196683447,0.00401529590018604,0.111463853162143,3.60719815039383,0.000309521288070824,0.00248994199961802,0.19539703738999,1,"19",5586981,5624046,"protein_coding","scaffold attachment factor B2"
"307","VAT1",0.53835078377072,0.03150589941703,31.4597028898482,0.000116345893414415,0.182352403349388,3.03297903673655,0.00242152421285136,0.0132386696886596,0.237670169744051,1,"17",43014607,43025123,"protein_coding","vesicle amine transport 1"
"308","G3BP1",0.537885211683788,0.0127499851772021,13.105417778819,0.108273624072342,0.0387526736774201,4.76359427080285,1.90174701653056e-06,3.38792709241186e-05,0.166723015201353,1,"5",151771045,151812911,"protein_coding","G3BP stress granule assembly factor 1"
"309","CBFB",0.537708233629684,0.0247548128312531,24.7012119436596,0.00174646312988864,0.129006274809499,3.41756562792533,0.000631838587924261,0.00446313691381357,0.226584456572048,1,"16",67028984,67101058,"protein_coding","core-binding factor subunit beta"
"310","DLC1",0.537256592860115,0.0219097687188318,21.9443778630407,0.005019955886964,0.107047871999277,3.62963418841118,0.000283823157146257,0.00232279413968845,0.307222464172488,1,"HG76_PATCH",6278952,6328924,"protein_coding","DLC1 Rho GTPase activating protein"
"311","SPHK1",0.537196692652196,0.0132095998051006,13.4928874160393,0.0959787944484574,0.0418142386116561,4.6739977600591,2.95392553484319e-06,4.98045130024851e-05,0.213839603320671,1,"17",76376584,76387860,"protein_coding","sphingosine kinase 1"
"312","BIRC3",0.537055740770904,0.0282993402184459,28.6307382184273,0.000368047067562865,0.158263984151791,3.19250222119485,0.00141045859919697,0.00854587074161673,0.260514085511494,1,"11",102317484,102339403,"protein_coding","baculoviral IAP repeat containing 3"
"313","ITPR3",0.536889643053628,0.0111950411336919,11.8358911564105,0.158677583311789,0.0291157907978133,5.07425372732907,3.89019694013726e-07,8.79971522581359e-06,0.323633376751009,1,"6",33620365,33696574,"protein_coding","inositol 1,4,5-trisphosphate receptor type 3"
"314","PLIN3",0.536760252384911,0.02913453821663,29.0968215193922,0.000304927495467966,0.165122376935967,3.14467869945506,0.00166269329672653,0.00973236281468535,0.332971582289605,1,"19",4838341,4867694,"protein_coding","perilipin 3"
"315","NOTCH4",0.536461392257877,0.0305491582677616,30.9429201351306,0.000143827973550833,0.17494594601482,3.0692965282086,0.00214563507456811,0.0119821850944063,0.167007261595175,1,"HSCHR6_MHC_MANN_CTG1",3499821,3529069,"protein_coding","notch receptor 4"
"316","STAG2",0.536116505045029,0.0197753991542,19.6850317826198,0.0115956802177755,0.0889919069103276,3.81238321372827,0.000137633266138693,0.00128194550737073,0.179829124869733,1,"X",123960212,124422664,"protein_coding","STAG2 cohesin complex component"
"317","GJA4",0.535484127202065,0.0114708335997431,12.0369625193733,0.149562310177076,0.0306681756785747,4.99975947544184,5.7401875919183e-07,1.22454038599462e-05,0.435403238474995,1,"1",34792999,34795747,"protein_coding","gap junction protein alpha 4"
"318","SFRP1",0.535264196503458,0.0234436474549263,23.4234017469206,0.00286112436462628,0.118044807914986,3.49587265208008,0.000472514150586134,0.00352422564098663,0.345123435275204,1,"8",41261962,41309473,"protein_coding","secreted frizzled related protein 1"
"319","BMP1",0.534937008635923,0.022502607811938,22.7655037553639,0.00367872603716103,0.112017239219306,3.56604007329662,0.000362415978323094,0.00282022910115709,0.268506367260835,1,"8",22165140,22212326,"protein_coding","bone morphogenetic protein 1"
"320","ITGB4",0.534059801247435,0.0184852652569194,18.3862703917034,0.0185098445665641,0.079162034274914,3.92805035333622,8.56372834974195e-05,0.000861203656094562,0.386797791720878,1,"17",75721328,75757818,"protein_coding","integrin subunit beta 4"
"321","TCF12",0.533910414940211,0.0208666462144694,20.7891243010667,0.0077292049540215,0.0976877919944735,3.69608598726367,0.000218948843253131,0.00187871520062338,0.224030474619499,1,"15",56918623,57299281,"protein_coding","transcription factor 12"
"322","MAP3K11",0.533357282251754,0.0400787939031445,40.6795461186639,2.39280547601501e-06,0.255832556221066,2.66416370399606,0.00771799933835804,0.0333877202948882,0.276164591261127,1,"11",65597755,65615382,"protein_coding","mitogen-activated protein kinase kinase kinase 11"
"323","MAD2L2",0.533268043140119,0.0154645471598313,15.4805303905444,0.050448337779362,0.0567699220430523,4.2882189836626,1.80111480851952e-05,0.000230154485281144,0.197228977554432,1,"1",11657230,11691811,"protein_coding","mitotic arrest deficient 2 like 2"
"324","CAPG",0.533139596017778,0.0180701020705364,18.0140713549783,0.0211212383612051,0.0761017142639045,3.96607237979204,7.30666825330406e-05,0.000753819885801216,0.221635625842561,1,"2",85394753,85418432,"protein_coding","capping actin protein, gelsolin like"
"325","STARD8",0.532778965190319,0.0183343569368891,18.357958426072,0.0186972247994219,0.0793782426875541,3.93472358923922,8.32924981180039e-05,0.000840992375923315,0.302104887947275,1,"X",68647666,68725842,"protein_coding","StAR related lipid transfer domain containing 8"
"326","HNRNPM",0.531952148133617,0.00542670344854952,6.61037929210148,0.579192015595617,0,7.2211193372757,5.15587572635923e-13,5.49952886577723e-11,0.143735191615322,1,"19",8444767,8489114,"protein_coding","heterogeneous nuclear ribonucleoprotein M"
"327","YY1",0.531790298127915,0.0233296496666876,23.2540904714841,0.00305289035945906,0.117683132565759,3.48165954529254,0.000498316822844735,0.00368647439488707,0.171517152813433,1,"14",100238298,100282788,"protein_coding","YY1 transcription factor"
"328","STAT5B",0.53159322983903,0.0109367391240291,11.6245696020029,0.168757004939886,0.0274393789643426,5.08318030549172,3.71167054202814e-07,8.42833515659143e-06,0.198442137117743,1,"17",42199176,42288633,"protein_coding","signal transducer and activator of transcription 5B"
"329","SELENOP",0.530544570773824,0.0254176837186419,25.4479198410506,0.00130477333681857,0.134304054033581,3.32777449578541,0.000875426977592797,0.0058133003229417,0.377158334173237,1,"5",42799880,42887392,"protein_coding","selenoprotein P"
"330","RDH5",0.530395480271522,0.0227510046865114,22.7338445777298,0.00372330472839561,0.112319001084491,3.51641014749362,0.000437424687580679,0.00329724055603023,0.200580467713269,1,"12",55720367,55724705,"protein_coding","retinol dehydrogenase 5"
"331","CLN8",0.53029157597706,0.0409705054840949,42.0622973281863,1.31827228218868e-06,0.266297938722171,2.6198659292961,0.00879643421629406,0.0369984321854454,0.309453113446138,1,"8",1755778,1801711,"protein_coding","CLN8 transmembrane ER and ERGIC protein"
"332","DOCK1",0.530177332385096,0.0247794153571388,24.8624320429033,0.00164021810103585,0.129680471072139,3.36802749250639,0.000757080462201465,0.0051664620709034,0.275562884712603,1,"10",126905409,127452517,"protein_coding","dedicator of cytokinesis 1"
"333","HIP1",0.529428222795928,0.0259684982921137,26.1669110243156,0.000983398938885216,0.140524497766796,3.28536533928898,0.00101850214368215,0.0065716717663602,0.264160293763215,1,"7",75533298,75738962,"protein_coding","huntingtin interacting protein 1"
"334","ANXA2",0.52933862286671,0.0301643157463,30.0160266733818,0.000210004058638513,0.170862770514148,3.04780266248621,0.00230521254406768,0.0127173303150654,0.334770649215405,1,"15",60347134,60402883,"protein_coding","annexin A2"
"335","BRCA1",0.529239397495603,0.00541435194522815,4.31157243044898,0.827975291576922,0,7.19248434203545,6.36157793110215e-13,6.64654533596668e-11,0.209627466818828,1,"17",43044295,43170245,"protein_coding","BRCA1 DNA repair associated"
"336","TRIP11",0.529053538364176,0.0127725431104649,13.1751081767762,0.105965033107278,0.0393767592787898,4.68124029560793,2.85144464773346e-06,4.82681795515731e-05,0.181201313657165,1,"14",91965991,92040896,"protein_coding","thyroid hormone receptor interactor 11"
"337","PDLIM4",0.528325962207979,0.0194009064873257,19.3401577313104,0.0131426053014919,0.0867992511415253,3.79307073300547,0.000148795749320252,0.00136817361347584,0.276467552556813,1,"5",132257696,132273454,"protein_coding","PDZ and LIM domain 4"
"338","SUGT1",0.528266097684029,0.0136982956058309,13.9263892671744,0.0837043436883634,0.0449300810155369,4.51356262982034,6.37476129128345e-06,9.62177558310769e-05,0.208905817300035,1,"13",52652709,52700909,"protein_coding","SGT1 homolog, MIS12 kinetochore complex assembly cochaperone"
"339","FLNB",0.528226220203516,0.00979029624447543,10.7271997353615,0.217640630829628,0.0206453875435133,5.33853431161965,9.37009756452056e-08,2.58519369277406e-06,0.227465109855485,1,"3",58008398,58172251,"protein_coding","filamin B"
"340","PABPC1",0.528165047720134,0.023603145394546,23.4440915802459,0.00283850717980093,0.118977536359065,3.43783253049399,0.000586390237190315,0.00419557853401423,0.177907023249772,1,"8",100685816,100722809,"protein_coding","poly(A) binding protein cytoplasmic 1"
