"","symbol","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset","chr","start","end","biotype","description"
"300","MAPK8IP3",-0.60680006117193,0.0474476556488477,48.2347170507849,8.90942658390466e-08,0.315023101498579,-2.78572496545585,0.00534081657580954,0.0250328069437603,-0.219545822889316,1,"16",1706166,1770351,"protein_coding","mitogen-activated protein kinase 8 interacting protein 3"
"301","NEDD8",-0.606171856942529,0.0241331831703217,23.6840287216705,0.00258856185125301,0.122537301082192,-3.90201077830288,9.53969086923134e-05,0.00094591730583164,-0.154378275391764,1,"14",24216857,24232367,"protein_coding","NEDD8 ubiquitin like modifier"
"302","ZNF184",-0.605951966222447,0.0227318649006974,22.5992962677725,0.00391865930544893,0.113340682022816,-4.01902461310771,5.84395664902093e-05,0.000623608149240229,-0.332463001522515,1,"6",27450743,27473118,"protein_coding","zinc finger protein 184"
"303","SYT5",-0.605762645415551,0.0357920958642907,35.3632592646008,2.29566286547025e-05,0.21662042779211,-3.20190855055123,0.00136520330857137,0.00832013577466172,-0.499197326663488,1,"19",55171196,55180289,"protein_coding","synaptotagmin 5"
"304","PNMA1",-0.605160714719883,0.0155479555760718,15.5402778598432,0.049453204095876,0.0577769543850751,-4.85326585033893,1.21444712353203e-06,2.31216583421971e-05,-0.284596199589439,1,"14",73711783,73714384,"protein_coding","PNMA family member 1"
"305","SDHB",-0.604693984775712,0.00746344429417315,9.06890258527237,0.336516822424056,0.00816337979083971,-6.99948360513057,2.56905607898261e-12,2.36436630402541e-10,-0.280187222631736,1,"1",17018664,17054151,"protein_coding","succinate dehydrogenase complex iron sulfur subunit B"
"306","GPRASP1",-0.604533967951706,0.021483542626479,21.1555861974054,0.00674541329366704,0.101521627033344,-4.12446629920856,3.71595393910962e-05,0.000426331295093256,-0.454260130626348,1,"X",102651092,102659083,"protein_coding","G protein-coupled receptor associated sorting protein 1"
"307","NOL4",-0.604479210427752,0.031593948795537,31.2619555456239,0.000126190492228003,0.184186817186324,-3.40078686047776,0.000671921954068955,0.00467120435644392,-0.358630933180241,1,"18",33851100,34224952,"protein_coding","nucleolar protein 4"
"308","HECW1",-0.604107888091384,0.0256706296260585,25.382845810988,0.00133846768063865,0.134197412443185,-3.77047656776814,0.000162936101511857,0.00147399930299566,-0.357725870538677,1,"7",43112629,43566001,"protein_coding","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1"
"309","SLC4A1AP",-0.603616478013543,0.00548174530077505,7.95292145412428,0.438082391038148,0,-8.15270373359144,4.44089209850063e-16,1.04825613210256e-13,-0.316827451613422,1,"2",27663426,27695366,"protein_coding","solute carrier family 4 member 1 adaptor protein"
"310","PDE2A",-0.603228920015307,0.0417643826673108,41.7122851845304,1.53342752142021e-06,0.267587555903805,-2.95174693629767,0.00315981779022856,0.0163925997001011,-0.396669858492574,1,"11",72576141,72674591,"protein_coding","phosphodiesterase 2A"
"311","FIG4",-0.602700744944475,0.0124301764531489,12.8332370256658,0.11771766222772,0.0369150544269721,-5.40583867963644,6.45058360060347e-08,1.87810363592488e-06,-0.209221872463517,1,"6",109690609,109878098,"protein_coding","FIG4 phosphoinositide 5-phosphatase"
"312","TOMM70",-0.602122292973362,0.0212811449158838,21.0762011296298,0.00694773933239583,0.100176931093393,-4.12750123873079,3.66726456924038e-05,0.000422046699467371,-0.321437880372282,1,"3",100363431,100401089,"protein_coding","translocase of outer mitochondrial membrane 70"
"313","TUBA4A",-0.601999712348649,0.0122554421438105,12.6133898483927,0.125862131178288,0.0353409280431481,-5.43790719747944,5.3910039543581e-08,1.6092841195369e-06,-0.419375470932896,1,"2",219249710,219277902,"protein_coding","tubulin alpha 4a"
"314","TOR1A",-0.601631116086902,0.00795325091581739,9.37527894784623,0.311633261165009,0.0105249049377559,-6.74618035491023,1.51787471480702e-11,1.19799319209212e-09,-0.325459186739436,1,"9",129812942,129824244,"protein_coding","torsin family 1 member A"
"315","CHL1",-0.601244171994191,0.0318041549893261,31.5628431572309,0.000111515307278674,0.186367521453694,-3.37138964888274,0.00074789994608726,0.0051211961658884,-0.420651267906852,1,"3",196763,409417,"protein_coding","cell adhesion molecule L1 like"
"316","GRM8",-0.601161740360923,0.0218093044369713,21.4464218600096,0.00605149282540701,0.10460120355251,-4.07071245168221,4.68695743804926e-05,0.000519498286818216,-0.421859722316742,1,"7",126438598,127253093,"protein_coding","glutamate metabotropic receptor 8"
"317","SLC35A1",-0.601153757284659,0.00546946019314283,5.04748731910722,0.752488775227682,0,-8.12855470571422,4.44089209850063e-16,1.04825613210256e-13,-0.2403098016868,1,"6",87470623,87512336,"protein_coding","solute carrier family 35 member A1"
"318","PMPCB",-0.600938152289349,0.0150408852020798,15.1159705258893,0.0569293267438089,0.0549015673348274,-4.89996614098108,9.58531728434409e-07,1.88693817397516e-05,-0.238133244655805,1,"7",103297407,103331818,"protein_coding","peptidase, mitochondrial processing subunit beta"
"319","MAP2K4",-0.600670994996095,0.0141741487075633,14.2970879159917,0.0743430872273386,0.0484694410462265,-5.04531363772393,4.52778027515421e-07,1.00109889466181e-05,-0.350983272784425,1,"17",12020829,12143830,"protein_coding","mitogen-activated protein kinase kinase 4"
"320","PFDN1",-0.600530038414457,0.0165945066497751,16.4704129125921,0.0361211352939291,0.0654848992447301,-4.66178846450686,3.13473302293588e-06,5.22653688382631e-05,-0.191748528949392,1,"5",140245035,140303113,"protein_coding","prefoldin subunit 1"
"321","NRGN",-0.600269988003773,0.0527379719709008,52.422229687648,1.39490357891726e-08,0.359367620633188,-2.61387561810964,0.00895216203144122,0.0375110891958467,-0.5963195309942,1,"11",124739942,124747210,"protein_coding","neurogranin"
"322","CDK5R1",-0.60011905109419,0.0276460438203982,27.3883403277888,0.000605680990509937,0.151301623679417,-3.60928284958639,0.00030704467749354,0.00247392223873034,-0.410338607047728,1,"17",32486993,32491253,"protein_coding","cyclin dependent kinase 5 regulatory subunit 1"
"323","NDUFS3",-0.599504261589295,0.0150483974149518,15.1040873507533,0.0571528672639249,0.054457304673856,-4.88705412138854,1.02355963615963e-06,1.99493825472296e-05,-0.191306065623563,1,"11",47565336,47584562,"protein_coding","NADH:ubiquinone oxidoreductase core subunit S3"
"324","SLIT1",-0.599456823847703,0.0199941434151454,19.678227297898,0.0116244472931878,0.090556282891261,-4.23942061032347,2.24097427770076e-05,0.000278271589193499,-0.435315773095663,1,"10",96998038,97185959,"protein_coding","slit guidance ligand 1"
"325","WIF1",-0.59942847660096,0.0155482286383313,15.5189290378567,0.0498066914754706,0.0580161302950375,-4.80725225278898,1.53018866289045e-06,2.81045386045146e-05,-0.611262580320437,1,"12",65050626,65121305,"protein_coding","WNT inhibitory factor 1"
"326","PDE1A",-0.599243066452816,0.0168108958180827,16.5922773065344,0.0346460453158915,0.0664054416428938,-4.62176212628028,3.80494162244283e-06,6.14698205202376e-05,-0.42465862240845,1,"2",182139968,182523359,"protein_coding","phosphodiesterase 1A"
"327","TRIM37",-0.598642218724066,0.0126036670897474,12.9073665922819,0.115076827778708,0.0376466838317252,-5.33235285672542,9.69483198165477e-08,2.6690102776277e-06,-0.392278829670336,1,"17",58982638,59106921,"protein_coding","tripartite motif containing 37"
"328","MPP2",-0.598517004408064,0.00970576282159686,10.6057823600868,0.225051701512258,0.0198943175571154,-6.07521506109791,1.2382166403313e-09,5.88915239029214e-08,-0.203210528328649,1,"17",43875357,43909711,"protein_coding","MAGUK p55 scaffold protein 2"
"329","ANXA6",-0.598381855040966,0.0217180103106989,21.471466987121,0.00599506050663787,0.103329352512732,-4.06039606567303,4.89895414974573e-05,0.000538779284467074,-0.317774580852365,1,"5",151100706,151157815,"protein_coding","annexin A6"
"330","GSR",-0.597914477154147,0.031373603468586,31.3096432020185,0.000123743919707057,0.180558214706489,-3.37564577475592,0.000736426673443757,0.00505621470134708,-0.119182794111286,1,"8",30678066,30727846,"protein_coding","glutathione-disulfide reductase"
"331","EPB41L3",-0.597432543737793,0.0234639179777483,23.1733714411592,0.00314864447853488,0.11708204606242,-3.90021555619917,9.61070811877907e-05,0.000951109402453551,-0.35620543229867,1,"18",5392381,5630700,"protein_coding","erythrocyte membrane protein band 4.1 like 3"
"332","UQCRQ",-0.597142244227485,0.00657445268194059,8.56096864580285,0.380673167007937,0.00426858024020172,-7.36458016638318,1.77635683940025e-13,2.16673037831725e-11,-0.185695055238649,1,"5",132866630,132868847,"protein_coding","ubiquinol-cytochrome c reductase complex III subunit VII"
"333","DCX",-0.597030516326238,0.0249077161740814,24.7616035589767,0.00170590255430459,0.130061964158185,-3.78294106919175,0.000154986118802158,0.0014146298340936,-0.259205057116008,1,"X",111293779,111412429,"protein_coding","doublecortin"
"334","POP7",-0.59620764033666,0.0216838737662647,21.4914511363357,0.00595039553282687,0.104253311989428,-4.04882589570773,5.14752187898981e-05,0.000560315009654515,-0.192652124187187,1,"7",100706121,100707486,"protein_coding","POP7 homolog, ribonuclease P/MRP subunit"
"335","NUDT21",-0.595604266393051,0.0120740152921757,12.4930011888852,0.130525484570453,0.0343392630836516,-5.42040752111524,5.94633271511213e-08,1.74642695744647e-06,-0.280012312158557,1,"16",56429133,56452199,"protein_coding","nudix hydrolase 21"
"336","ATP5MG",-0.59425940768714,0.019414262900768,19.2132991044349,0.0137596157990564,0.0862674358716889,-4.26496638497419,1.99932300486427e-05,0.000252570571669995,-0.217579023555495,1,"11",118401346,118433278,"protein_coding","ATP synthase membrane subunit g"
"337","PEX7",-0.594216760588634,0.0153738013266021,15.3800372336032,0.0521637093323648,0.0568319528579879,-4.79241330496662,1.64786987455479e-06,2.98784827254802e-05,-0.240240890984994,1,"6",136822564,136913934,"protein_coding","peroxisomal biogenesis factor 7"
"338","SERPINI1",-0.594019220184354,0.0268117006352476,26.5518278179258,0.000844587731932173,0.145198598223563,-3.62775806674151,0.000285892962605949,0.00233448728241943,-0.524577602905341,1,"3",167735243,167825569,"protein_coding","serpin family I member 1"
"339","GNB1",-0.593936078996645,0.00949558684153986,10.4343517228211,0.235853083437849,0.0186087504531365,-6.09507147156237,1.09388564872859e-09,5.30160206141405e-08,-0.15702623740628,1,"1",1785285,1892292,"protein_coding","G protein subunit beta 1"
"340","BAIAP2",-0.59357121495218,0.0206808723217821,20.4931782284067,0.0086228441695103,0.0963553769033741,-4.1275125753372,3.66708383736647e-05,0.000422046699467371,-0.199960893334111,1,"17",81035122,81117434,"protein_coding","BAR/IMD domain containing adaptor protein 2"
"341","CPLX1",-0.593021361867764,0.0373709199163552,36.8957551706973,1.20282452889108e-05,0.229971779497459,-3.06763330056756,0.00215761205496867,0.0120393463576127,-0.48790969963592,1,"4",784957,826129,"protein_coding","complexin 1"
"342","PRDX2",-0.592588666296163,0.0301138178845622,29.8764146434651,0.000222278272281976,0.169248129865896,-3.4148405603851,0.000638193567246814,0.00449929994740681,-0.248032394536629,1,"19",12796820,12801800,"protein_coding","peroxiredoxin 2"
"343","DZIP3",-0.59254506423895,0.0180582014906869,17.881161114802,0.0221353006280808,0.076345838337137,-4.40944710910913,1.03634864756508e-05,0.000144527549630068,-0.227472320381593,1,"3",108589705,108694840,"protein_coding","DAZ interacting zinc finger protein 3"
"344","ARL1",-0.59216033221494,0.0189973508271408,18.8441164784702,0.0157159141219681,0.083491583978791,-4.29628209886282,1.736865308688e-05,0.000223400137812225,-0.194201623428679,1,"12",101393116,101407772,"protein_coding","ADP ribosylation factor like GTPase 1"
"345","RPP40",-0.592061560547154,0.0173710077522031,17.3344801144983,0.0268086140279818,0.0720976306514895,-4.49215112611187,7.05073601214856e-06,0.000104843779774381,-0.22773730603296,1,"6",4994717,5004063,"protein_coding","ribonuclease P/MRP subunit p40"
"346","NCDN",-0.59157693007374,0.023838913606028,23.5356493323805,0.00274048476600252,0.120470052541295,-3.831492673671,0.000127368167817776,0.00120094649941853,-0.3939106896551,1,"1",35557473,35567274,"protein_coding","neurochondrin"
"347","DNAJA2",-0.591516997592238,0.0226395455482721,22.4225015872236,0.0041904719139745,0.111451454548186,-3.93127456401623,8.44967058613033e-05,0.000851749514639069,-0.198878625319149,1,"16",46955362,46973674,"protein_coding","DnaJ heat shock protein family (Hsp40) member A2"
"348","NDUFC1",-0.590280930953379,0.0330701139400938,33.3798063004526,5.26006721113986e-05,0.194946051047459,-3.24594314013567,0.00117062217646713,0.00734860161159235,-0.111941556311658,1,"4",139266880,139302551,"protein_coding","NADH:ubiquinone oxidoreductase subunit C1"
"349","ATP2B2",-0.590086540844199,0.0505315264456079,52.8614527184261,1.14712849241492e-08,0.347793391741985,-2.62503138529648,0.00866409805450186,0.0365624651056805,-0.376684016841945,1,"3",10324023,10708007,"protein_coding","ATPase plasma membrane Ca2+ transporting 2"
"350","DMXL2",-0.590082239849059,0.0204236649100411,20.1370718643776,0.0098297177288494,0.0933596700416952,-4.12900781951381,3.64332014226587e-05,0.000420838968675958,-0.393328595174211,1,"15",51447711,51622833,"protein_coding","Dmx like 2"
"351","PDHB",-0.590014084662755,0.0207278860657914,20.663086565687,0.00809835262059179,0.0979549537550897,-4.09812190219532,4.16515920693694e-05,0.000468176382991373,-0.226516537665193,1,"3",58427630,58433857,"protein_coding","pyruvate dehydrogenase E1 subunit beta"
"352","B3GALNT1",-0.589655238498228,0.0307376445589626,30.60670589113,0.000165040397098677,0.176243256773495,-3.36327879434915,0.000770225358871945,0.005236094686326,-0.209418576234731,1,"3",161083883,161105411,"protein_coding","beta-1,3-N-acetylgalactosaminyltransferase 1 (Globoside blood group)"
"353","SIRT5",-0.589277572043354,0.0313130125644527,31.5496284593417,0.000112123011918266,0.182704914333766,-3.33010161642903,0.00086814295226767,0.00577546145150305,-0.194324070482652,1,"6",13574227,13615158,"protein_coding","sirtuin 5"
"354","AKAP11",-0.587659830680719,0.0105904472845138,11.2819445118066,0.18622984760278,0.025044397373518,-5.71043055293052,1.12690714537678e-08,4.04054062687625e-07,-0.261641953937174,1,"13",42272152,42323261,"protein_coding","A-kinase anchoring protein 11"
"355","PRKCI",-0.587189571901932,0.0258087538588939,25.8929346720712,0.00109553094616929,0.1371388554602,-3.65506257343871,0.000257119258085137,0.00213796178613781,-0.230004890638759,1,"3",170222424,170305977,"protein_coding","protein kinase C iota"
"356","STAU2",-0.586647536209322,0.0154613425028883,15.4232216821239,0.0514201125005116,0.0570703696592175,-4.7179534398655,2.38228995774747e-06,4.12860080848786e-05,-0.290371592463246,1,"8",73420369,73747708,"protein_coding","staufen double-stranded RNA binding protein 2"
"357","EPHA5",-0.586564678644045,0.0238945878533126,23.5803562762223,0.00269382219402183,0.121242979961102,-3.79460116217772,0.000147880978911274,0.00136147699363854,-0.422582025986055,1,"4",65319563,65670495,"protein_coding","EPH receptor A5"
"358","MCAT",-0.586252780382937,0.0149080810647115,14.9515671750496,0.06009407571501,0.0531783083643146,-4.8014680422158,1.57506648190697e-06,2.8804282513095e-05,-0.204434261222579,1,"22",43132209,43143398,"protein_coding","malonyl-CoA-acyl carrier protein transacylase"
"359","TUFT1",-0.585905804223843,0.0247235002117628,24.7989190388064,0.00168130037576087,0.128330071852477,-3.72625715091674,0.000194344137087965,0.00170489163344236,-0.259209772938328,1,"1",151540305,151583583,"protein_coding","tuftelin 1"
"360","ABI2",-0.58546430636496,0.00886035031220622,10.0136282746719,0.264070691576475,0.0153188383362667,-6.21977932485723,4.978546463974e-10,2.63315529058276e-08,-0.213150409971987,1,"2",203328280,203447728,"protein_coding","abl interactor 2"
"361","KATNB1",-0.58535931654135,0.0311524784958798,31.0426455014898,0.000138068967397516,0.179161358099578,-3.31647121701446,0.000911619772329786,0.00600980678976034,-0.192632386665902,1,"16",57735739,57757244,"protein_coding","katanin regulatory subunit B1"
"362","ATP6V1B2",-0.585350101174696,0.0212196772515594,21.028374248438,0.00707243677290441,0.100834104631369,-4.01833657852635,5.86104370756679e-05,0.000624908353145129,-0.436297590594052,1,"8",20197381,20230399,"protein_coding","ATPase H+ transporting V1 subunit B2"
"363","STK25",-0.584904481938142,0.0384726383383426,38.5120911131083,6.05321340550305e-06,0.238712610401982,-2.98200909889458,0.0028636348791804,0.0151615044600095,-0.125216079167404,1,"2",241492670,241509730,"protein_coding","serine/threonine kinase 25"
"364","STX12",-0.584819294754269,0.014719587208905,14.8385656984368,0.0623615121206939,0.0525269243275699,-4.82029788080097,1.43344021497072e-06,2.66152158778212e-05,-0.158668949297936,1,"1",27773219,27824443,"protein_coding","syntaxin 12"
"365","TESPA1",-0.584474082518588,0.0200599758775025,19.8354899998853,0.0109766910057055,0.0919429246798229,-4.12667298276665,3.68049179844121e-05,0.000422833607109787,-0.666625707498218,1,"12",54948015,54984762,"protein_coding","thymocyte expressed, positive selection associated 1"
"366","TMEM14A",-0.584426377452879,0.0202934433241601,19.9766138456698,0.0104248911862419,0.0921035977937625,-4.10253162581083,4.08653975463302e-05,0.000461782615092463,-0.343538476021709,1,"6",52671113,52686588,"protein_coding","transmembrane protein 14A"
"367","RASAL1",-0.584255332894808,0.0190514107777177,18.746276529027,0.0162770643362513,0.0831162157685395,-4.23291077949051,2.30686038507066e-05,0.000284788337998094,-0.397559844758816,1,"12",113098819,113136239,"protein_coding","RAS protein activator like 1"
"368","TDRKH",-0.584041430384938,0.0105104007191473,11.2095014993364,0.190108783522028,0.0245022540901055,-5.69683995627499,1.22048395834184e-08,4.32136077083453e-07,-0.296341901650827,1,"1",151770107,151791416,"protein_coding","tudor and KH domain containing"
"369","ARHGAP32",-0.58401366324577,0.0258114104614,25.5339710458602,0.00126148468638678,0.137516999107768,-3.63510649977376,0.000277865823161472,0.00227769563660945,-0.310448575717357,1,"11",128965060,129279324,"protein_coding","Rho GTPase activating protein 32"
"370","PTK2B",-0.5838155595482,0.0404777470956262,40.350857019688,2.75584584054335e-06,0.2565059219651,-2.9018001518359,0.003710251530185,0.0187075637379364,-0.354956845611501,1,"8",27311482,27459391,"protein_coding","protein tyrosine kinase 2 beta"
"371","KCNAB2",-0.582926890812718,0.0456831716544738,46.1673442398629,2.20906131529356e-07,0.300846881183733,-2.72731917574697,0.00638512432504346,0.0288456449438832,-0.337745348849391,1,"1",5990927,6101193,"protein_coding","potassium voltage-gated channel subfamily A regulatory beta subunit 2"
"372","GUCY1B1",-0.58279925800752,0.011665812461164,12.1554917053679,0.144399900662228,0.0317359324696569,-5.3958702119474,6.81922285306058e-08,1.96877064771318e-06,-0.517316551812546,1,"4",155758992,155807811,"protein_coding","guanylate cyclase 1 soluble subunit beta 1"
"373","STMN2",-0.582638855118483,0.0254940484715088,25.1864804855707,0.00144536539951121,0.133827401834653,-3.64905189698675,0.000263209932216624,0.00217928249496537,-0.691595646792512,1,"8",79611117,79666158,"protein_coding","stathmin 2"
"374","DLG3",-0.58225818866929,0.0498343839813823,51.625006820304,1.98832078560444e-08,0.33874311792861,-2.608261061759,0.00910035202686976,0.0379484214350074,-0.28110564350482,1,"X",70444835,70505490,"protein_coding","discs large MAGUK scaffold protein 3"
"375","PSMA1",-0.582180144465556,0.00753061708547269,9.13277229603761,0.331219632849943,0.0086154099967574,-6.70875770200567,1.96287430753728e-11,1.49819026113916e-09,-0.268716640026697,1,"11",14504211,14643635,"protein_coding","proteasome 20S subunit alpha 1"
"376","RNF14",-0.582132181080955,0.00545796126920049,6.32564026979267,0.610805617820964,0,-7.87964013483379,3.33066907387547e-15,6.43248081062934e-13,-0.209282929845289,1,"5",141958328,141990292,"protein_coding","ring finger protein 14"
"377","DCLK1",-0.581678811253847,0.0248563766044815,24.5566924228389,0.00184737360676635,0.129746963592106,-3.68947297811149,0.000224719094313652,0.00191918387649512,-0.521071886291426,1,"13",35768652,36131382,"protein_coding","doublecortin like kinase 1"
"378","C1QBP",-0.580922659658046,0.0169378976857966,16.8999087655289,0.0311683617231674,0.0676298297284278,-4.46363387117286,8.05812124737848e-06,0.000116785494576134,-0.259343160215682,1,"17",5432777,5448830,"protein_coding","complement C1q binding protein"
"379","NDUFV2",-0.580578852640942,0.0183072023827229,18.1031096267782,0.0204666042834854,0.0778477681142514,-4.29091806207743,1.779359653864e-05,0.000227602687686678,-0.160976784031666,1,"18",9102630,9134345,"protein_coding","NADH:ubiquinone oxidoreductase core subunit V2"
"380","VDAC1",-0.580577330772319,0.0170294574024344,16.9728903690472,0.0303926112610855,0.0690074993264411,-4.44897196509016,8.62822762770499e-06,0.000123851017406015,-0.30001038067067,1,"5",133971871,134004975,"protein_coding","voltage dependent anion channel 1"
"381","VPS4B",-0.580503515130709,0.0152103272270851,15.3522552020552,0.0526472939923741,0.055952124951381,-4.70690654140852,2.51504140091896e-06,4.31466692016333e-05,-0.247847052796784,1,"18",63389190,63422483,"protein_coding","vacuolar protein sorting 4 homolog B"
"382","OLFM1",-0.580308536102645,0.028101972322873,27.8083142158153,0.000512102785971838,0.154113539289433,-3.46170900690243,0.000536757165156665,0.00390422783636205,-0.332379857169322,1,"9",135075422,135121180,"protein_coding","olfactomedin 1"
"383","HLF",-0.580263034023812,0.0212553590013978,21.0624341507554,0.00698341524126177,0.100481825969704,-3.98006974194718,6.88950531855248e-05,0.000717548663302239,-0.428365973400223,1,"17",55264960,55325187,"protein_coding","HLF transcription factor, PAR bZIP family member"
"384","GRIK2",-0.580152802742076,0.0413189335304752,42.3226585311996,1.17790899916363e-06,0.267224183000369,-2.85409117632624,0.00431601424229999,0.0211918626885504,-0.247140066587126,1,"6",100962701,102081622,"protein_coding","glutamate ionotropic receptor kainate type subunit 2"
"385","WDR37",-0.580006380074542,0.0251897662224854,25.1986704040144,0.00143849393358041,0.130563607578294,-3.6544388764497,0.000257745055907588,0.00214168667218127,-0.219656929473141,1,"10",1049538,1160991,"protein_coding","WD repeat domain 37"
"386","ADRA1B",-0.57935914484469,0.0379620811645592,39.0754192147455,4.75951612995598e-06,0.239757835916709,-2.97353366498963,0.00294392110894526,0.015492240394968,-0.378248893833804,1,"5",159865080,159973012,"protein_coding","adrenoceptor alpha 1B"
"387","LZTS1",-0.579199562930644,0.0429532450111459,42.600681818768,1.04436569493799e-06,0.27438967246871,-2.79466808819857,0.00519530246887823,0.0245220969892821,-0.318169812476663,1,"8",20246165,20303963,"protein_coding","leucine zipper tumor suppressor 1"
"388","DAPK1",-0.578198298170405,0.00545507006274275,6.76233056879546,0.562479149343967,0,-7.82846551169587,4.88498130835069e-15,8.64811308984612e-13,-0.351056227481493,1,"9",87497228,87708634,"protein_coding","death associated protein kinase 1"
"389","CDIPT",-0.577961427735151,0.0509646632518879,52.3913280839668,1.41421828541564e-08,0.34560143634906,-2.56014330477463,0.0104629008889083,0.0421708667764332,-0.146005996240778,1,"16",29858357,29863414,"protein_coding","CDP-diacylglycerol--inositol 3-phosphatidyltransferase"
"390","CLSTN3",-0.577529180145206,0.047371215136683,47.8818705351184,1.04067723502283e-07,0.315886704565903,-2.65348519991672,0.0079665264115818,0.0342678246119506,-0.434990231741875,1,"12",7129698,7158945,"protein_coding","calsyntenin 3"
"391","DGCR2",-0.577515080182398,0.0394216166303947,40.4969642918448,2.5881801394614e-06,0.250391105295926,-2.9086811336932,0.003629568492586,0.0183770783677249,-0.14288843403042,1,"22",19036282,19122454,"protein_coding","DiGeorge syndrome critical region gene 2"
"392","GABRB2",-0.577452627169465,0.0443496499444541,45.9310583485371,2.44981084701028e-07,0.293630979596348,-2.74202407397087,0.00610618661458284,0.0278271389641688,-0.526791100761309,1,"5",161288429,161549044,"protein_coding","gamma-aminobutyric acid type A receptor subunit beta2"
"393","RAB2A",-0.577288091636448,0.0213929666903759,21.1865305056245,0.00666809140527694,0.101105385840909,-3.94690880031384,7.91666950457071e-05,0.000806311049460731,-0.219514273286574,1,"8",60516936,60623644,"protein_coding","RAB2A, member RAS oncogene family"
"394","BDNF",-0.576258842630924,0.0279259515401998,27.8982599531638,0.000493985370607357,0.154784108234241,-3.44836805025785,0.000563984955821439,0.00407181959341794,-0.329205142420276,1,"11",27654893,27722058,"protein_coding","brain derived neurotrophic factor"
"395","PDE1B",-0.57599505662203,0.0396738682617867,39.0696793496134,4.77120438097195e-06,0.249483802038116,-2.89178820989882,0.00383056073171084,0.0192191467690424,-0.442498020295737,1,"12",54549601,54579239,"protein_coding","phosphodiesterase 1B"
"396","ASIC2",-0.575953706277373,0.0252040456190026,24.7822187920404,0.0016922678896826,0.130882493577412,-3.62787611912606,0.000285762307121962,0.00233448728241943,-0.338748820708421,1,"17",33013087,34174964,"protein_coding","acid sensing ion channel subunit 2"
"397","ME1",-0.575534779516359,0.00815160508855233,9.51809391125455,0.300489829363436,0.0115633271257524,-6.37455697675931,1.83492554484133e-10,1.09806941114178e-08,-0.356663322017349,1,"6",83210402,83431051,"protein_coding","malic enzyme 1"
"398","PITPNB",-0.574825667328399,0.0215794070070158,21.3773374159332,0.0062098192659799,0.102694999971986,-3.91305902624007,9.11342466938247e-05,0.000910378272321973,-0.219245185811536,1,"22",27851669,27920134,"protein_coding","phosphatidylinositol transfer protein beta"
"399","SRM",-0.574113772066176,0.0297217296363162,29.4356406487713,0.000265840108440172,0.165404412907052,-3.33012798911297,0.000868060727184705,0.00577546145150305,-0.168489699001185,1,"1",11054584,11060020,"protein_coding","spermidine synthase"
"400","FUCA1",-0.574085362500075,0.011536542315042,12.0695428098922,0.148127921808393,0.0310104469048446,-5.34488840504605,9.04727759376556e-08,2.51518263574553e-06,-0.217916463271146,1,"1",23845077,23868290,"protein_coding","alpha-L-fucosidase 1"
"401","B9D1",-0.573496947909126,0.00909199455525748,10.1703249597927,0.253274326101666,0.0165310054533817,-6.01452767382947,1.80411952044324e-09,8.1115377309805e-08,-0.294907117502165,1,"17",19334308,19378193,"protein_coding","B9 domain containing 1"
"402","DIRAS1",-0.573469556319529,0.0247969143185657,24.5177584123362,0.00187551510685636,0.12856211087814,-3.64176189002539,0.000270778470303101,0.0022303572030491,-0.258551402649114,1,"19",2714567,2721372,"protein_coding","DIRAS family GTPase 1"
"403","STS",-0.573249741849336,0.031272094407306,31.3241603608656,0.000123008443612933,0.181935408690884,-3.24164448526532,0.00118842174577893,0.00744086782560299,-0.313869547829364,1,"X",7147237,7804358,"protein_coding","steroid sulfatase"
"404","PSMD1",-0.573223008058855,0.0161201647189203,16.1282638482193,0.0405806252820289,0.0622071766978679,-4.51480374081705,6.33754292045374e-06,9.57694022946812e-05,-0.193607507305273,1,"2",231056845,231173116,"protein_coding","proteasome 26S subunit, non-ATPase 1"
"405","SLC25A5",-0.572871185079424,0.00545134653199737,6.80393440059511,0.557927041360838,0,-7.75898805134048,8.65973959207622e-15,1.45238645671578e-12,-0.253283696054078,1,"X",119468422,119471396,"protein_coding","solute carrier family 25 member 5"
"406","HINT1",-0.572435222972647,0.0253288287155106,25.0276519381935,0.00153787333695749,0.131630699565644,-3.59682075229892,0.000322130300033141,0.00257835721781628,-0.223963355253328,1,"5",131155383,131224468,"protein_coding","histidine triad nucleotide binding protein 1"
"407","MAP2K1",-0.572284229300062,0.0110603356391584,11.6898378804356,0.165588259929732,0.0280727182009986,-5.44161265823858,5.28003847310998e-08,1.58171587303164e-06,-0.431365974553252,1,"15",66386837,66491656,"protein_coding","mitogen-activated protein kinase kinase 1"
"408","GRIN2A",-0.571943497169299,0.0290700045365637,29.3392234230686,0.000276432513422452,0.164670448285251,-3.35452147726349,0.000795023812817153,0.00537315537119504,-0.401884502762209,1,"16",9753404,10183337,"protein_coding","glutamate ionotropic receptor NMDA type subunit 2A"
"409","SNAPC5",-0.571765193638787,0.0117583790712269,12.216097688375,0.141819440971732,0.0321968337677643,-5.27283262173785,1.3433406853558e-07,3.5672691762266e-06,-0.289815563467104,1,"15",66490135,66497780,"protein_coding","small nuclear RNA activating complex polypeptide 5"
