"","symbol","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset","chr","start","end","biotype","description"
"432","MGST3",-0.569065596016695,0.0240275627641414,28.6761024771129,0.00140564935694624,0.15051684398604,-3.67119514274286,0.000241418920090108,0.00115837037142437,-0.17457671651742,1,"1",165631213,165661796,"protein_coding","microsomal glutathione S-transferase 3"
"433","RINT1",-0.568683824389045,0.0065009902279229,7.49054992255135,0.678463110145752,0,-7.05311749710316,1.74948944220432e-12,1.49025335481696e-10,-0.294133989289147,1,"7",105532169,105567677,"protein_coding","RAD50 interactor 1"
"434","TXNDC9",-0.568403959475881,0.0338140951352636,40.8054322980254,1.22150959039525e-05,0.250966759520205,-3.09106551091894,0.00199439626708053,0.00651383071396685,-0.188583878778732,1,"2",99318982,99340702,"protein_coding","thioredoxin domain containing 9"
"435","SMYD2",-0.568086950287163,0.0224211675639741,26.8497387739429,0.00275072213745589,0.135460561281023,-3.7938984394004,0.000148300351978214,0.000780703332608811,-0.342471228321959,1,"1",214281102,214337131,"protein_coding","SET and MYND domain containing 2"
"436","IDH2",-0.568040254022924,0.0277372777958261,32.5892534927223,0.000319222454242868,0.183851282288166,-3.41072885132318,0.000647894872846333,0.00259800040493365,-0.303230311125107,1,"15",90083045,90102477,"protein_coding","isocitrate dehydrogenase (NADP(+)) 2"
"437","DPP8",-0.567927690740373,0.0149000953444399,17.8826558474624,0.0569756265042465,0.063207262411034,-4.65263004204884,3.2772792633029e-06,3.51805896428026e-05,-0.242421098090222,1,"15",65442463,65517704,"protein_coding","dipeptidyl peptidase 8"
"438","ACTR3B",-0.567789185003576,0.0155506402643934,18.6772941780963,0.0445582332474544,0.0696195538180301,-4.55316069938649,5.28458737791837e-06,5.19794092776736e-05,-0.335666831063666,1,"7",152759749,152855378,"protein_coding","actin related protein 3B"
"439","PDHX",-0.567659322940665,0.0220246656729539,26.1240453342101,0.00357688553752663,0.13015410687768,-3.82501473514499,0.000130764265123373,0.00070275354743187,-0.217036929093208,1,"11",34915829,35020591,"protein_coding","pyruvate dehydrogenase complex component X"
"440","AMN1",-0.566735428363905,0.0233867947497603,27.6859697771486,0.00202638685975988,0.142915829530581,-3.70591121554308,0.000210632080670292,0.00104079355972357,-0.25473174599834,1,"12",31671142,31729121,"protein_coding","antagonist of mitotic exit network 1 homolog"
"441","KIF3A",-0.56626503634368,0.0242184268057467,28.5166839869465,0.00149132394250496,0.149913682678326,-3.63870445874685,0.000274013037166343,0.0012848750394428,-0.259915173201367,1,"5",132692628,132737638,"protein_coding","kinesin family member 3A"
"442","COX4I1",-0.566087531773955,0.0157450883853769,18.7016135247478,0.0442204683297412,0.0697684944021865,-4.51139691356211,6.44020807083479e-06,6.08724069228948e-05,-0.225399332048082,1,"16",85798633,85807068,"protein_coding","cytochrome c oxidase subunit 4I1"
"443","GAPDH",-0.565864132225917,0.0251479916293184,29.7657001980578,0.000935572469913851,0.159070250465125,-3.56829304215091,0.000359314507003772,0.00160338859541026,-0.224459250388883,1,"12",6534512,6538374,"protein_coding","glyceraldehyde-3-phosphate dehydrogenase"
"444","MED4",-0.565859376859416,0.0149013048838109,17.8730329792599,0.0571435376208031,0.0631024963267219,-4.63549766553506,3.56079743624171e-06,3.74783281933595e-05,-0.202223090279843,1,"13",48053323,48095131,"protein_coding","mediator complex subunit 4"
"445","CKAP5",-0.565815722807659,0.00932333554328587,12.1880727558746,0.272666710174167,0.0175288584178571,-5.85988852184224,4.63178007059639e-09,1.50389896119364e-07,-0.17932841328067,1,"11",46743048,46846308,"protein_coding","cytoskeleton associated protein 5"
"446","NDUFS5",-0.565240197099755,0.0143622991904932,17.2133811829113,0.0697737403353283,0.0578257167214173,-4.7165132016694,2.39920806444083e-06,2.75692723516303e-05,-0.301275569843327,1,"1",39026318,39034636,"protein_coding","NADH:ubiquinone oxidoreductase subunit S5"
"447","MAPK8",-0.56502955064671,0.0117121751574023,14.5626206838605,0.148840108685286,0.0364408842835441,-5.22098424119555,1.77974687209925e-07,3.24487644618443e-06,-0.24582347306099,1,"10",48306639,48439360,"protein_coding","mitogen-activated protein kinase 8"
"448","MRPS35",-0.564944968739109,0.0365974569403449,44.5707012620534,2.59884130910245e-06,0.282012847017614,-2.95311725397919,0.00314582447839662,0.00945727718474381,-0.150107525984967,1,"12",27710822,27756295,"protein_coding","mitochondrial ribosomal protein S35"
"449","SNX4",-0.564601821293833,0.0140943157454484,16.8953153543255,0.0767127171537142,0.0553762826676074,-4.75576379706454,1.97697515069706e-06,2.36338393015148e-05,-0.274489658944633,1,"3",125446650,125520202,"protein_coding","sorting nexin 4"
"450","ARL8B",-0.564467467953029,0.0233265664067213,27.8685559318639,0.0018948093234964,0.144091225502659,-3.6958429555834,0.000219158417709586,0.00107184870028119,-0.212928542440304,1,"3",5122249,5180911,"protein_coding","ADP ribosylation factor like GTPase 8B"
"451","DDOST",-0.564416915250878,0.0263645868418848,31.1201243595274,0.000560513054768269,0.170916012009198,-3.47607818265975,0.000508803934027968,0.00212997110464553,-0.175607558238793,1,"1",20651767,20661544,"protein_coding","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit"
"452","SUCLA2",-0.564413458283478,0.00985509639649256,12.6606370230655,0.243269643556701,0.0213310352007575,-5.68547720343683,1.30447885826612e-08,3.65982608740146e-07,-0.334658891945528,1,"13",47745736,48037968,"protein_coding","succinate-CoA ligase ADP-forming subunit beta"
"453","DLGAP1",-0.563842802310135,0.0318655436557151,37.9623564002586,3.85286075744446e-05,0.227045293269216,-3.15861995444286,0.00158518058426704,0.00540379123347028,-0.383137426988342,1,"18",3496032,4455307,"protein_coding","DLG associated protein 1"
"454","TUBGCP5",-0.563553926100478,0.0260788252518994,30.7780077580672,0.000638349153952949,0.169106090041784,-3.48972711248269,0.000483514011095476,0.00204690840914463,-0.309230881680208,1,"HSCHR15_2_CTG3",1630,4406,"protein_coding","tubulin gamma complex component 5"
"455","ATP5PF",-0.56277360667019,0.025945788815695,30.8791569078422,0.00061430008671626,0.168609457606802,-3.49381803234474,0.000476165455823852,0.00202027045584469,-0.224098895402477,1,"21",25716503,25735673,"protein_coding","ATP synthase peripheral stalk subunit F6"
"456","GPI",-0.56213412092765,0.0130106964277312,15.8823780974539,0.103049331415549,0.046990762612092,-4.92821533069442,8.29841312111057e-07,1.1471656509078e-05,-0.278084765295329,1,"19",34359480,34402413,"protein_coding","glucose-6-phosphate isomerase"
"457","EPB41L3",-0.561555140824684,0.0226733092115247,26.7694472360136,0.00283216518104503,0.13531111722995,-3.72936552655709,0.000191962517590794,0.00096347599477822,-0.259111822334843,1,"18",5392381,5630700,"protein_coding","erythrocyte membrane protein band 4.1 like 3"
"458","PARG",-0.561544840581834,0.00650940983375936,7.39088637995911,0.688098967613917,0,-6.96007041694526,3.4010572136367e-12,2.6503053249969e-10,-0.238264407917055,1,"10",49818279,49970203,"protein_coding","poly(ADP-ribose) glycohydrolase"
"459","TXNL1",-0.561448175006092,0.0249139231975264,29.8507944401371,0.000906119913324237,0.159621600954755,-3.55703889307954,0.000375058644907389,0.00165817060072525,-0.182248779891669,1,"18",56597209,56651600,"protein_coding","thioredoxin like 1"
"460","ACTR1A",-0.561296520112455,0.026078364482971,30.9863607928809,0.000589776251173406,0.169954557414414,-3.47577915437562,0.000509371559646032,0.00213192313804506,-0.118035391432282,1,"10",102461881,102502712,"protein_coding","actin related protein 1A"
"461","LCMT1",-0.560810417237638,0.0263724527614,31.3008538560638,0.000523215719012283,0.172986439391758,-3.45335170126234,0.000553666635060512,0.0022845942344917,-0.214555166645136,1,"16",25111731,25178231,"protein_coding","leucine carboxyl methyltransferase 1"
"462","DOP1A",-0.56036203721471,0.0118318837198802,14.6220642257762,0.146460208900632,0.0369509209001313,-5.15159554622836,2.58279580167553e-07,4.42164553842581e-06,-0.274988666398137,1,"6",83067666,83171350,"protein_coding","DOP1 leucine zipper like protein A"
"463","RUFY3",-0.560352855116688,0.00787527470222541,11.0228547352858,0.355740180565774,0.00813549232482755,-6.31435119844697,2.71297206921872e-10,1.30619982463071e-08,-0.209461129279264,1,"4",70704204,70808619,"protein_coding","RUN and FYVE domain containing 3"
"464","SDHB",-0.560242011324918,0.0307152040225487,36.9062391144041,5.87463371986455e-05,0.21851445934606,-3.19667857497081,0.00139019744889879,0.00486199373750507,-0.159116742008553,1,"1",17018664,17054151,"protein_coding","succinate dehydrogenase complex iron sulfur subunit B"
"465","PGK1",-0.560070732302383,0.0136299589003905,16.4282035136231,0.0880132207407305,0.0514513285638498,-4.79728593976161,1.60829935746953e-06,1.99402583860689e-05,-0.286894953322115,1,"X",77910739,78129295,"protein_coding","phosphoglycerate kinase 1"
"466","BTF3L4",-0.559654364699768,0.0249459142821208,29.8774048090047,0.000897096264196144,0.16057880295144,-3.54340001180127,0.000395003065119637,0.00173432063650191,-0.216290930654252,1,"1",52056199,52090716,"protein_coding","basic transcription factor 3 like 4"
"467","VPS39",-0.55904232550594,0.019641639493631,23.0298856288442,0.010636801462705,0.105192336057248,-3.98892455271019,6.63735261918763e-05,0.000404547795792896,-0.179166035037272,1,"15",42158701,42208307,"protein_coding","VPS39 subunit of HOPS complex"
"468","NALCN",-0.558961659995237,0.00755382919240091,10.745138284868,0.377715819626535,0.00595638145331231,-6.43129513271214,1.26521237930888e-10,6.72223951026737e-09,-0.266716604199786,1,"13",101053776,101416508,"protein_coding","sodium leak channel, non-selective"
"469","SLC39A10",-0.558776625661366,0.0251102556821679,29.818288698376,0.000917262612969471,0.160648979842639,-3.52624646090549,0.000421494524566635,0.00182624480990156,-0.404446055912848,1,"2",195575977,195737702,"protein_coding","solute carrier family 39 member 10"
"470","DSTN",-0.558613365379858,0.0351796534224878,42.8837431586919,5.216758645946e-06,0.267012287570489,-2.97828013035392,0.00289870919765645,0.0088351211819052,-0.211811460365228,1,"20",17570075,17609919,"protein_coding","destrin, actin depolymerizing factor"
"471","EIF2AK1",-0.558550565694743,0.017587259454578,20.9706022976653,0.0212994929710837,0.0883296020302364,-4.21175801241082,2.53390911635343e-05,0.000184637396600721,-0.16161720751397,1,"7",6022247,6059175,"protein_coding","eukaryotic translation initiation factor 2 alpha kinase 1"
"472","RNF34",-0.558233124212408,0.0152839207704082,18.2470382442673,0.0509367158814796,0.0660405496558172,-4.51542064253535,6.31912074910979e-06,5.99302909886014e-05,-0.144914411738034,1,"12",121400083,121430623,"protein_coding","ring finger protein 34"
"473","EIF4H",-0.558131456528517,0.0317761019011825,38.2279435621654,3.46357948671252e-05,0.227076679604037,-3.13102251390559,0.00174198805456705,0.00583439475456188,-0.16148973931945,1,"7",74174231,74197122,"protein_coding","eukaryotic translation initiation factor 4H"
"474","NMNAT2",-0.55754339200633,0.0285923307768111,34.407930411849,0.000157492098447618,0.19706913672717,-3.29726530811622,0.000976312303299975,0.00362727884418371,-0.427496844456029,1,"1",183248237,183418380,"protein_coding","nicotinamide nucleotide adenylyltransferase 2"
"475","MTMR9",-0.556891785219496,0.0144901580460728,17.5113017494455,0.0637884762219515,0.0600459316224445,-4.62630488434005,3.72247215518762e-06,3.88900429276392e-05,-0.224656101983849,1,"8",11284816,11328146,"protein_coding","myotubularin related protein 9"
"476","PCCB",-0.55682833073808,0.0184120116948233,21.9131940485739,0.0155529810146471,0.0953467548202932,-4.10365368279785,4.06676089097502e-05,0.000270945690773003,-0.182074014629817,1,"3",136250340,136337896,"protein_coding","propionyl-CoA carboxylase subunit beta"
"477","NAPB",-0.556459646416201,0.0242921648562742,29.2002769379661,0.00115631692653427,0.154347404024568,-3.57026592991378,0.000356619000457581,0.00159203559720507,-0.463662894434714,1,"20",23374519,23421519,"protein_coding","NSF attachment protein beta"
"478","PFDN2",-0.55595508590908,0.0278532949330778,33.0506236005236,0.000267101008831088,0.185940336172681,-3.33120545197619,0.000864707567503897,0.00327396926764117,-0.251937824841246,1,"1",161100556,161118055,"protein_coding","prefoldin subunit 2"
"479","AGK",-0.555629090040334,0.00649988244429677,6.79340049980826,0.744794643143069,0,-6.89179299233768,5.50937073739988e-12,4.02148195559131e-10,-0.214206144050288,1,"7",141551278,141655244,"protein_coding","acylglycerol kinase"
"480","RABGAP1L",-0.554969090124756,0.00649290549610741,6.46654344854902,0.774662772220815,0,-6.88730402182468,5.68589619831528e-12,4.12521572457081e-10,-0.267658833680243,1,"1",174159410,174995308,"protein_coding","RAB GTPase activating protein 1 like"
"481","SLC39A9",-0.554918108325257,0.0179920387491988,21.4851477678998,0.0179534113240741,0.0920346412403146,-4.13703036217272,3.5182957011104e-05,0.00024080982937984,-0.136666838824322,1,"14",69398015,69462390,"protein_coding","solute carrier family 39 member 9"
"482","SLC8A3",-0.554815020026254,0.0259166163627434,30.5048071693499,0.000707985624096883,0.166034249673696,-3.44634745234227,0.000568219270579817,0.00233457009431739,-0.341817977379749,1,"14",70044215,70189480,"protein_coding","solute carrier family 8 member A3"
"483","DYNC1H1",-0.554484211361772,0.014204314544625,17.0933595221786,0.0723235292976714,0.0567248384912421,-4.65242139154559,3.28059814136417e-06,3.51920494467531e-05,-0.151385140488452,1,"14",101964573,102056443,"protein_coding","dynein cytoplasmic 1 heavy chain 1"
"484","OTUB1",-0.554193335869436,0.0231267478921445,27.3967286981817,0.00225310910466125,0.140492134328379,-3.64421520699685,0.000268208934667058,0.00126357276878524,-0.242519634469219,1,"11",63985853,64001811,"protein_coding","OTU deubiquitinase, ubiquitin aldehyde binding 1"
"485","USP14",-0.5536668924845,0.0113668742129247,14.1640656876668,0.165638748429592,0.03327109567,-5.19311604990407,2.06803184354953e-07,3.65334928533016e-06,-0.219046417579538,1,"18",158383,214629,"protein_coding","ubiquitin specific peptidase 14"
"486","DTNB",-0.553408800199045,0.0139887107149966,16.8818578343767,0.0770193842850292,0.0551002801568903,-4.67904493967417,2.88214272825549e-06,3.18823780244456e-05,-0.212059379460955,1,"2",25377198,25673647,"protein_coding","dystrobrevin beta"
"487","CEP83",-0.553408683639096,0.0122273284222884,15.0423817362729,0.130524317681998,0.0403548393228526,-5.00472456139171,5.59419629952984e-07,8.34765178312822e-06,-0.207376606664663,1,"12",94306449,94459988,"protein_coding","centrosomal protein 83"
"488","LRRC49",-0.552817427476234,0.0295607749226965,35.3439445959892,0.000109062605530526,0.205893965220407,-3.21531715967018,0.00130300472029976,0.00461613391397659,-0.278354615576128,1,"15",70853239,71053658,"protein_coding","leucine rich repeat containing 49"
"489","MED6",-0.552215029445047,0.0258894915540324,31.3655362548505,0.000510464932989202,0.171313153140734,-3.43199354087295,0.000599161828264139,0.00243272189630982,-0.178836922457899,1,"14",70581257,70600690,"protein_coding","mediator complex subunit 6"
"490","GLT8D1",-0.552120562555752,0.0103025514822851,13.2031316646969,0.212535251988104,0.0254774432201078,-5.43953186383163,5.34207547087107e-08,1.17080487403258e-06,-0.165187710148165,1,"3",52694486,52706032,"protein_coding","glycosyltransferase 8 domain containing 1"
"491","RBFOX2",-0.552109773095313,0.0196479723210947,23.3972335784681,0.00937157874383939,0.107336289756029,-3.93882391376576,8.18819950580973e-05,0.000480021503489097,-0.263137364122241,1,"22",35738736,36028824,"protein_coding","RNA binding fox-1 homolog 2"
"492","APMAP",-0.551731440405575,0.0277509717872216,33.1520949218112,0.000256808466149791,0.187862083851673,-3.31198708786054,0.000926358214025313,0.00346684041677207,-0.202979280151172,1,"20",24962925,24992751,"protein_coding","adipocyte plasma membrane associated protein"
"493","ARV1",-0.551448924821037,0.0148842036299835,18.048311091819,0.054154149725352,0.0640931562240385,-4.52004223472707,6.18272956920407e-06,5.90756721780443e-05,-0.215087590029723,1,"1",230978981,231000733,"protein_coding","ARV1 homolog, fatty acid homeostasis modulator"
"494","EXOC6",-0.551343437248772,0.0192597354013734,22.9676960719528,0.0108664476245398,0.104633197308386,-3.97280319333025,7.10317358281198e-05,0.000426271455169322,-0.287993238131955,1,"10",92826831,93059493,"protein_coding","exocyst complex component 6"
"495","SLIRP",-0.551090177938313,0.0185582321948179,21.8607872226037,0.015829723478625,0.0952673758358383,-4.04533385058458,5.2248611404071e-05,0.000331717194912991,-0.2306766594822,1,"14",77708071,77761104,"protein_coding","SRA stem-loop interacting RNA binding protein"
"496","ABHD10",-0.550418348204906,0.0119408053463284,14.718070525015,0.1426835496037,0.0376827494232388,-5.03704804500625,4.72766145787062e-07,7.27119861649108e-06,-0.235017343897871,1,"3",111979010,111993368,"protein_coding","abhydrolase domain containing 10, depalmitoylase"
"497","EIF4A2",-0.550389446329488,0.017307600163659,20.5672307459434,0.0243217914938149,0.0847199997719665,-4.18361460946598,2.86910340672186e-05,0.00020391982536365,-0.248471980580314,1,"3",186783205,186789897,"protein_coding","eukaryotic translation initiation factor 4A2"
"498","REEP1",-0.550346998579911,0.0367608488721845,44.2520379454122,2.96565552535739e-06,0.278561191098302,-2.87040935371352,0.00409940714538104,0.0117556939265118,-0.312017770196287,1,"2",86213993,86338083,"protein_coding","receptor accessory protein 1"
"499","SUCLG1",-0.549494241199725,0.0301731392192128,36.0472035269026,8.26181893429028e-05,0.210374491565162,-3.16339116238738,0.00155942648277008,0.00533761724377459,-0.171725792071454,1,"2",84423528,84460045,"protein_coding","succinate-CoA ligase GDP/ADP-forming subunit alpha"
"500","TRAP1",-0.549445028975331,0.0357428512749774,42.5608508736763,5.95737496648609e-06,0.266841530749013,-2.90622779147959,0.00365815032635952,0.0107122453537376,-0.157631330843395,1,"16",3651639,3717553,"protein_coding","TNF receptor associated protein 1"
"501","RAB1A",-0.549431808783613,0.0191574399875404,22.6593538153206,0.0120762529926637,0.101733100714021,-3.96958459883221,7.1998041170529e-05,0.000431209446691697,-0.192939309772392,1,"2",65070696,65130331,"protein_coding","RAB1A, member RAS oncogene family"
"502","CRMP1",-0.548781283700055,0.0226685604161987,27.1712308909294,0.00244669825266419,0.138307383068803,-3.64491429407256,0.000267480925694841,0.00126070758884844,-0.259655820788543,1,"4",5748084,5893086,"protein_coding","collapsin response mediator protein 1"
"503","IAH1",-0.548653417862188,0.0243931568759956,29.0146450458822,0.00123926052052831,0.153977862220106,-3.51288622876066,0.000443267238507739,0.00190294688802343,-0.137097844740952,1,"2",9473658,9496543,"protein_coding","isoamyl acetate hydrolyzing esterase 1 (putative)"
"504","VPS35",-0.54853802723192,0.0087156845268287,11.7054555257588,0.30525283344428,0.0136007973531794,-5.87565096513967,4.21184931376217e-09,1.39194880969459e-07,-0.268146134921125,1,"16",46656132,46689518,"protein_coding","VPS35 retromer complex component"
"505","ATP8A2",-0.547923728670578,0.0202837814385474,24.2026779844102,0.00708021673736859,0.113801487671313,-3.84720782570109,0.000119471621496503,0.000652735111993359,-0.364664584114197,1,"13",25371974,26025851,"protein_coding","ATPase phospholipid transporting 8A2"
"506","ZC2HC1A",-0.54723331538071,0.0175134730790669,20.7623031698933,0.022813387110145,0.0862703447961418,-4.13510355155971,3.54794616503895e-05,0.000242444908452158,-0.339028160803267,1,"8",78666050,78719765,"protein_coding","zinc finger C2HC-type containing 1A"
"507","CCDC191",-0.546851393438687,0.00701411641118768,10.3362291856927,0.411506371136895,0.00269936242513609,-6.52954378337776,6.59703403016465e-11,3.71127262017819e-09,-0.313792560627872,1,"3",113964137,114056594,"protein_coding","coiled-coil domain containing 191"
"508","ESD",-0.546564773625497,0.00678666973479536,10.1850075696305,0.424414732761108,0.00147748310185097,-6.634577630968,3.25433013870224e-11,1.96192281141247e-09,-0.25390418547123,1,"13",46771256,46797420,"protein_coding","esterase D"
"509","SFXN1",-0.546283055582163,0.0167090187573643,19.9719874745363,0.029518755540283,0.0797082327615638,-4.22612420415373,2.37750796552305e-05,0.00017592303071982,-0.159203598919472,1,"5",175477062,175529742,"protein_coding","sideroflexin 1"
"510","MTMR7",-0.546225823344686,0.01148141024795,14.3341510901731,0.158288248689302,0.0345349930677133,-5.09770395264464,3.43797923019196e-07,5.62918933877344e-06,-0.286573195984379,1,"8",17296794,17413528,"protein_coding","myotubularin related protein 7"
"511","CCDC43",-0.546224024793267,0.0358535250348044,43.1985710386097,4.58249109996609e-06,0.270000014390168,-2.88472798384035,0.00391751991307454,0.0113267306542653,-0.125052805122109,1,"17",44673069,44689779,"protein_coding","coiled-coil domain containing 43"
"512","GUF1",-0.546213865340543,0.0213789223718693,25.535636123604,0.00441757370831333,0.124688794628386,-3.73568127143238,0.000187207665168332,0.000945021419179871,-0.153460155345836,1,"4",44678420,44700928,"protein_coding","GTP binding elongation factor GUF1"
"513","CEBPZOS",-0.546101213324503,0.0336459925131841,41.0636614636626,1.09950603619893e-05,0.251557472032705,-2.97718943712225,0.00290904202121522,0.00886148025573597,-0.179401329053214,1,"2",37196488,37216193,"protein_coding","CEBPZ opposite strand"
"514","PSMC6",-0.545945053182689,0.0130683367114501,15.9534741888461,0.100972023304392,0.0475210856502866,-4.77571913240284,1.79066176642095e-06,2.175261175837e-05,-0.213926883298275,1,"14",52707178,52728590,"protein_coding","proteasome 26S subunit, ATPase 6"
"515","SV2A",-0.545604200280476,0.0241049400021909,28.736941775348,0.00137422896451615,0.150781853146877,-3.51418546076753,0.000441104725480423,0.00189675933458167,-0.33144643559849,1,"1",149903318,149917844,"protein_coding","synaptic vesicle glycoprotein 2A"
"516","CHCHD6",-0.545496814728444,0.029608388331846,35.587874298969,9.9063031782467e-05,0.207804734001028,-3.17018666559415,0.00152341037106618,0.0052364898231061,-0.296695616434493,1,"3",126704240,126960420,"protein_coding","coiled-coil-helix-coiled-coil-helix domain containing 6"
"517","MICU1",-0.545226531470857,0.0191956323330541,22.8969476654017,0.0111334198286589,0.103289593905712,-3.93528118848713,8.30993450979811e-05,0.00048526511819637,-0.165812229872799,1,"10",72367340,72626131,"protein_coding","mitochondrial calcium uptake 1"
"518","ZFAND5",-0.545146321203289,0.00648373552276182,5.92554304852522,0.821479501539709,0,-6.77018350042743,1.28619337402824e-11,8.590955107795e-10,-0.240458625973967,1,"9",72351413,72365235,"protein_coding","zinc finger AN1-type containing 5"
"519","BBS7",-0.545134118063909,0.0115537137164963,14.3841226338491,0.156180449310606,0.0349410741514604,-5.07157161851892,3.94543728576835e-07,6.26978855684034e-06,-0.312086707419479,1,"4",121824329,121870487,"protein_coding","Bardet-Biedl syndrome 7"
"520","CHN1",-0.545050230376252,0.0234085311293867,28.051006889209,0.00177161114632839,0.145247191215788,-3.56245548366407,0.000367402223110158,0.0016301439844449,-0.446298536790252,1,"2",174798809,175005381,"protein_coding","chimerin 1"
"521","PAM",-0.544690808524505,0.0322969365948153,38.9597508214012,2.58038651220782e-05,0.234705340171456,-3.03088446219983,0.00243838534001917,0.00767903420954996,-0.239224305093082,1,"5",102753981,103029730,"protein_coding","peptidylglycine alpha-amidating monooxygenase"
"522","ELMOD1",-0.544649081929141,0.0223130005739734,26.4823930045837,0.00314279999418761,0.132654148441931,-3.64617733909968,0.000266170321712167,0.00125593710895358,-0.416272400760677,1,"11",107591091,107666779,"protein_coding","ELMO domain containing 1"
"523","WASL",-0.544352367125004,0.0134337773070028,16.3853391178557,0.0891202129113362,0.0510060052960376,-4.69657263646844,2.64563180873978e-06,2.98307037812888e-05,-0.227166626032066,1,"7",123681943,123749003,"protein_coding","WASP like actin nucleation promoting factor"
"524","REPS1",-0.54420784283858,0.0255177076626122,30.4784898346978,0.00071507207215929,0.166348362735453,-3.40677904653781,0.000657343176743153,0.00262687567686153,-0.268537493030086,1,"6",138903493,138988261,"protein_coding","RALBP1 associated Eps domain containing 1"
"525","ACAT1",-0.544027089953936,0.0255248062346658,30.2711864828291,0.000773361636354126,0.163922259754165,-3.40517392442271,0.000661219267048541,0.00263785615826722,-0.132662709588814,1,"11",108116695,108148957,"protein_coding","acetyl-CoA acetyltransferase 1"
"526","PAK3",-0.544002537206551,0.026306402649706,31.6438121482842,0.00045898350504533,0.173708127595804,-3.35405510593309,0.000796365014421596,0.00306845980984078,-0.347144142736685,1,"X",110944285,111227361,"protein_coding","p21 (RAC1) activated kinase 3"
"527","IDH3A",-0.543839117432029,0.020498263530287,24.5571193180561,0.00625127462610278,0.116816908175187,-3.79849803728099,0.000145575581766977,0.000769188910190154,-0.175166975400318,1,"15",78131498,78171945,"protein_coding","isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha"
"528","GSR",-0.543432825337715,0.0149924395515237,17.9948992368928,0.0550497450935391,0.0641325347987998,-4.43822907957236,9.07020569873573e-06,8.03863217781802e-05,-0.157085605719814,1,"8",30678066,30727846,"protein_coding","glutathione-disulfide reductase"
"529","RTN1",-0.543173983461643,0.0218923102948867,26.2984746683079,0.00335882838262081,0.130809062474445,-3.67107420120939,0.000241533200627364,0.00115865447815772,-0.416634405471208,1,"14",59595976,59870776,"protein_coding","reticulon 1"
"530","SEZ6L2",-0.543138459599771,0.0433195347993616,52.1797886927266,1.05690921279752e-07,0.34662155635817,-2.60956827638912,0.00906565530882908,0.0226453030627762,-0.29163716889503,1,"16",29871159,29899550,"protein_coding","seizure related 6 homolog like 2"
"531","HACL1",-0.543085098238343,0.0140493369030334,17.0105206122223,0.0741315094023243,0.0561247164653845,-4.58184056396129,4.60901244170309e-06,4.63766722971941e-05,-0.248980502168654,1,"3",15560699,15601852,"protein_coding","2-hydroxyacyl-CoA lyase 1"
"532","VPS11",-0.542590496634358,0.032630765944444,38.9359287322153,2.60528298200133e-05,0.234240300199758,-3.0037137931279,0.00266706089842939,0.00826557096817709,-0.13225794842792,1,"11",119067818,119081972,"protein_coding","VPS11 core subunit of CORVET and HOPS complexes"
"533","SDAD1",-0.542414550590406,0.0118579267775778,14.590736612982,0.147710467686426,0.036790649001826,-4.98111936526822,6.32175288783898e-07,9.17308143173326e-06,-0.185754835452875,1,"4",75940950,75990962,"protein_coding","SDA1 domain containing 1"
"534","GABRA1",-0.542376577015386,0.0246950510550642,29.5718662525885,0.00100618157534434,0.157292035998814,-3.45140530030123,0.000557675423255466,0.00229843112738394,-0.574250194122647,1,"5",161847063,161899981,"protein_coding","gamma-aminobutyric acid type A receptor subunit alpha1"
"535","DCLK1",-0.54216892333335,0.0314828519245101,37.2789555964101,5.06369058914089e-05,0.221491024775844,-3.05560763976152,0.00224604965307473,0.00718080606301358,-0.402659432387328,1,"13",35768652,36131382,"protein_coding","doublecortin like kinase 1"
"536","DNAJC18",-0.54195289622582,0.0252327249209378,29.9512666578075,0.00087250540278282,0.160043343163389,-3.41176779126116,0.000645430696153415,0.00258942463779913,-0.118628572926323,1,"5",139408588,139444491,"protein_coding","DnaJ heat shock protein family (Hsp40) member C18"
"537","ACTN2",-0.541613390188566,0.00908666230664369,11.9957621574214,0.285340223640079,0.0159628244359088,-5.68181643387263,1.33271660374135e-08,3.71172994068698e-07,-0.331415001194768,1,"1",236664141,236764631,"protein_coding","actinin alpha 2"
"538","EIF2S1",-0.541113395802115,0.0213343728778378,25.0905523059025,0.00517648271800797,0.121037098412518,-3.70465990267717,0.000211674545056662,0.00104422800187389,-0.173521927776331,1,"14",67360328,67386516,"protein_coding","eukaryotic translation initiation factor 2 subunit alpha"
"539","TFCP2",-0.541073966296506,0.0165019652770415,19.6365026099223,0.0328843966358084,0.0770301640631574,-4.21200428114993,2.53114745936145e-05,0.00018452994644825,-0.149992664848607,1,"12",51093656,51173135,"protein_coding","transcription factor CP2"
"540","CD47",-0.540787162171256,0.0183888937067607,21.9231480828144,0.0155009353030106,0.0954315013450273,-3.98793960031389,6.6649626055737e-05,0.000405408537789161,-0.242953485178669,1,"3",108043091,108091862,"protein_coding","CD47 molecule"
"541","AASDHPPT",-0.540490403428926,0.0148982255089099,17.9587039246175,0.0556642558300644,0.0635129728132709,-4.42813360074143,9.50520207543271e-06,8.33984368920368e-05,-0.266849748922993,1,"11",106075501,106098699,"protein_coding","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase"
